latitude,longitude,count,city,province
32.648634,117.02,1447,淮南市,安徽省
32.648634,117.063,18,淮南市,安徽省
34.738722,114.457,6,开封市,河南省
34.774758,114.325,74,开封市,河南省
34.774758,114.369,92,开封市,河南省
34.810794,114.325,432,开封市,河南省
34.810794,114.369,395,开封市,河南省
29.26125,119.927,25,金华市,浙江省
29.26125,120.05,22,金华市,浙江省
29.297286,119.968,16,金华市,浙江省
29.297286,120.009,11,金华市,浙江省
29.297286,120.05,541,金华市,浙江省
29.297286,120.091,380,金华市,浙江省
29.333322,120.05,247,金华市,浙江省
29.333322,120.091,333,金华市,浙江省
29.369358,120.05,153,金华市,浙江省
29.369358,120.091,6,金华市,浙江省
27.81981,113.127,579,株洲市,湖南省
27.81981,113.168,160,株洲市,湖南省
27.855846,113.127,71,株洲市,湖南省
27.855846,113.168,442,株洲市,湖南省
27.891882,113.127,202,株洲市,湖南省
27.891882,113.168,17,株洲市,湖南省
29.98197,120.57,462,绍兴市,浙江省
29.98197,120.612,141,绍兴市,浙江省
30.018006,120.57,203,绍兴市,浙江省
30.018006,120.612,18,绍兴市,浙江省
30.054042,120.57,10,绍兴市,浙江省
30.090078,120.612,104,绍兴市,浙江省
31.639626,117.286,6,合肥市,安徽省
31.711698,117.244,29,合肥市,安徽省
31.711698,117.286,118,合肥市,安徽省
31.711698,117.328,6,合肥市,安徽省
31.747734,117.244,169,合肥市,安徽省
31.747734,117.286,623,合肥市,安徽省
31.747734,117.328,64,合肥市,安徽省
31.42341,120.453,151,苏州市,江苏省
31.42341,120.495,13,苏州市,江苏省
31.42341,120.537,8,苏州市,江苏省
31.42341,120.579,16,苏州市,江苏省
31.459446,120.579,6,苏州市,江苏省
31.495482,120.453,13,无锡市,江苏省
31.495482,120.495,168,无锡市,江苏省
31.531518,120.453,29,无锡市,江苏省
31.531518,120.495,29,无锡市,江苏省
31.531518,120.537,42,无锡市,江苏省
31.531518,120.579,10,无锡市,江苏省
31.567554,120.411,77,无锡市,江苏省
31.567554,120.495,6,无锡市,江苏省
34.30629,108.687,82,咸阳市,陕西省
34.30629,108.731,38,咸阳市,陕西省
34.30629,108.775,89,咸阳市,陕西省
34.30629,108.819,59,西安市,陕西省
34.342326,108.687,405,咸阳市,陕西省
34.342326,108.731,557,咸阳市,陕西省
34.342326,108.863,6,西安市,陕西省
34.378362,108.731,8,咸阳市,陕西省
34.378362,108.775,19,咸阳市,陕西省
34.414398,108.775,11,咸阳市,陕西省
34.414398,108.819,7,咸阳市,陕西省
34.414398,108.863,7,咸阳市,陕西省
34.450434,108.775,25,咸阳市,陕西省
31.60359,120.212,219,无锡市,江苏省
31.60359,120.254,464,无锡市,江苏省
31.60359,120.296,649,无锡市,江苏省
31.60359,120.338,339,无锡市,江苏省
31.60359,120.38,56,无锡市,江苏省
31.639626,120.212,51,无锡市,江苏省
31.639626,120.254,16,无锡市,江苏省
31.639626,120.296,197,无锡市,江苏省
31.639626,120.38,39,无锡市,江苏省
31.675662,120.296,425,无锡市,江苏省
31.675662,120.338,25,无锡市,江苏省
31.747734,120.338,36,无锡市,江苏省
35.20719,113.2,8,焦作市,河南省
35.20719,113.244,565,焦作市,河南省
35.20719,113.288,22,焦作市,河南省
35.243226,113.156,88,焦作市,河南省
35.243226,113.2,64,焦作市,河南省
35.243226,113.244,788,焦作市,河南省
35.243226,113.288,42,焦作市,河南省
35.243226,113.332,44,焦作市,河南省
23.31531,113.238,11,广州市,广东省
23.31531,113.277,11,广州市,广东省
23.351346,113.16,11,广州市,广东省
23.351346,113.238,27,广州市,广东省
23.351346,113.277,12,广州市,广东省
23.387382,113.199,303,广州市,广东省
23.387382,113.238,348,广州市,广东省
23.423418,113.16,6,广州市,广东省
23.423418,113.199,63,广州市,广东省
23.423418,113.238,124,广州市,广东省
23.459454,113.121,9,广州市,广东省
23.459454,113.16,281,广州市,广东省
23.459454,113.238,6,广州市,广东省
23.459454,113.277,60,广州市,广东省
31.60359,120.72,73,苏州市,江苏省
31.60359,120.762,35,苏州市,江苏省
31.60359,120.804,26,苏州市,江苏省
31.639626,120.678,17,苏州市,江苏省
31.639626,120.72,9,苏州市,江苏省
31.639626,120.762,499,苏州市,江苏省
31.639626,120.804,53,苏州市,江苏省
31.675662,120.72,59,苏州市,江苏省
31.675662,120.762,458,苏州市,江苏省
31.711698,120.678,10,苏州市,江苏省
31.711698,120.804,32,苏州市,江苏省
31.747734,120.678,21,苏州市,江苏省
31.747734,120.804,82,苏州市,江苏省
36.64863,116.853,44,济南市,山东省
36.64863,116.898,119,济南市,山东省
36.64863,116.943,184,济南市,山东省
36.64863,116.988,752,济南市,山东省
36.684666,116.898,153,济南市,山东省
36.684666,116.943,106,济南市,山东省
36.684666,116.988,561,济南市,山东省
36.720702,116.898,45,济南市,山东省
36.720702,116.943,33,济南市,山东省
36.720702,116.988,70,济南市,山东省
31.819806,120.296,33,无锡市,江苏省
31.819806,120.38,24,无锡市,江苏省
31.855842,120.254,161,无锡市,江苏省
31.855842,120.338,202,无锡市,江苏省
31.855842,120.38,10,无锡市,江苏省
31.891878,120.212,95,无锡市,江苏省
31.891878,120.254,227,无锡市,江苏省
31.891878,120.296,121,无锡市,江苏省
31.891878,120.338,58,无锡市,江苏省
31.927914,120.296,211,无锡市,江苏省
31.927914,120.338,53,无锡市,江苏省
26.810802,100.249,14,丽江市,云南省
26.846838,100.209,8,丽江市,云南省
26.846838,100.249,14,丽江市,云南省
26.882874,100.209,212,丽江市,云南省
26.882874,100.249,120,丽江市,云南省
26.882874,100.289,15,丽江市,云南省
31.60359,120,13,常州市,江苏省
31.639626,120,7,常州市,江苏省
31.639626,120.084,105,常州市,江苏省
31.675662,120,6,常州市,江苏省
31.711698,120,9,常州市,江苏省
31.711698,120.042,112,常州市,江苏省
31.711698,120.084,6,常州市,江苏省
31.711698,120.126,17,常州市,江苏省
31.747734,120,25,常州市,江苏省
31.747734,120.042,128,常州市,江苏省
31.747734,120.084,6,常州市,江苏省
41.837814,123.747,6,沈阳市,辽宁省
41.837814,123.795,101,抚顺市,辽宁省
41.837814,123.843,8,抚顺市,辽宁省
41.837814,123.939,42,抚顺市,辽宁省
36.072054,120.433,361,青岛市,山东省
36.504486,117.017,77,济南市,山东省
36.540522,116.837,153,济南市,山东省
36.576558,116.882,26,济南市,山东省
36.576558,116.927,11,济南市,山东省
36.612594,116.972,266,济南市,山东省
36.612594,117.017,258,济南市,山东省
30.846834,120.061,9,湖州市,浙江省
30.846834,120.103,121,湖州市,浙江省
30.846834,120.145,27,湖州市,浙江省
24.39639,117.849,18,漳州市,福建省
24.432426,117.809,132,漳州市,福建省
24.504498,117.689,234,漳州市,福建省
24.504498,117.729,100,漳州市,福建省
24.504498,117.769,6,漳州市,福建省
37.405386,116.334,25,德州市,山东省
37.405386,116.469,11,德州市,山东省
37.441422,116.289,443,德州市,山东省
37.441422,116.334,35,德州市,山东省
37.441422,116.379,259,德州市,山东省
37.441422,116.424,24,德州市,山东省
37.477458,116.289,11,德州市,山东省
37.477458,116.334,219,德州市,山东省
37.405386,122.144,137,威海市,山东省
37.441422,122.144,271,威海市,山东省
37.477458,122.009,22,威海市,山东省
37.477458,122.144,146,威海市,山东省
37.513494,122.054,192,威海市,山东省
37.513494,122.099,265,威海市,山东省
37.513494,122.144,36,威海市,山东省
33.981966,113.859,25,许昌市,河南省
34.018002,113.773,8,许昌市,河南省
34.018002,113.816,688,许昌市,河南省
34.018002,113.859,247,许昌市,河南省
34.054038,113.816,28,许昌市,河南省
34.054038,113.859,57,许昌市,河南省
23.67567,112.932,9,清远市,广东省
23.67567,113.049,544,清远市,广东省
23.67567,113.088,51,清远市,广东省
23.711706,113.01,101,清远市,广东省
23.711706,113.049,291,清远市,广东省
23.711706,113.088,12,清远市,广东省
23.747742,113.01,151,清远市,广东省
23.747742,113.049,8,清远市,广东省
23.747742,113.088,8,清远市,广东省
23.783778,113.049,7,清远市,广东省
33.621606,113.34,48,平顶山市,河南省
33.621606,113.383,29,平顶山市,河南省
33.729714,113.297,632,平顶山市,河南省
33.729714,113.34,312,平顶山市,河南省
33.729714,113.383,16,平顶山市,河南省
31.639626,118.516,9,马鞍山市,安徽省
31.675662,118.516,1098,马鞍山市,安徽省
31.675662,118.558,64,马鞍山市,安徽省
31.711698,118.516,365,马鞍山市,安徽省
31.711698,118.558,11,马鞍山市,安徽省
41.081058,121.112,237,锦州市,辽宁省
41.081058,121.16,14,锦州市,辽宁省
41.117094,121.112,346,锦州市,辽宁省
41.117094,121.16,563,锦州市,辽宁省
32.14413,118.731,946,南京市,江苏省
32.14413,118.817,53,南京市,江苏省
32.14413,118.86,15,南京市,江苏省
32.180166,118.817,29,南京市,江苏省
32.216202,118.731,307,南京市,江苏省
32.216202,118.774,11,南京市,江苏省
32.216202,118.817,6,南京市,江苏省
32.216202,118.903,6,南京市,江苏省
32.252238,118.731,38,南京市,江苏省
32.252238,118.774,17,南京市,江苏省
32.252238,118.903,11,南京市,江苏省
28.648638,115.988,51,南昌市,江西省
28.684674,115.988,129,南昌市,江西省
28.684674,116.029,331,南昌市,江西省
25.693686,112.98,6,郴州市,湖南省
25.729722,112.98,6,郴州市,湖南省
25.765758,113.02,303,郴州市,湖南省
25.765758,113.06,66,郴州市,湖南省
25.801794,113.02,507,郴州市,湖南省
25.801794,113.06,21,郴州市,湖南省
31.06305,121.72,59,上海市,上海市
31.06305,121.762,62,上海市,上海市
31.06305,121.804,6,上海市,上海市
31.099086,121.72,9,上海市,上海市
31.099086,121.762,24,上海市,上海市
31.099086,121.804,25,上海市,上海市
31.135122,121.678,27,上海市,上海市
31.135122,121.762,29,上海市,上海市
31.135122,121.804,16,上海市,上海市
31.171158,121.678,30,上海市,上海市
31.171158,121.72,8,上海市,上海市
31.171158,121.762,106,上海市,上海市
31.171158,121.804,15,上海市,上海市
31.207194,121.678,70,上海市,上海市
31.207194,121.72,38,上海市,上海市
31.207194,121.762,13,上海市,上海市
32.972958,112.496,449,南阳市,河南省
32.972958,112.539,292,南阳市,河南省
32.972958,112.582,52,南阳市,河南省
33.008994,112.496,36,南阳市,河南省
33.008994,112.539,398,南阳市,河南省
33.008994,112.582,104,南阳市,河南省
21.405402,109.143,77,北海市,广西壮族自治区
21.441438,109.065,10,北海市,广西壮族自治区
21.441438,109.104,83,北海市,广西壮族自治区
21.441438,109.143,144,北海市,广西壮族自治区
21.441438,109.182,21,北海市,广西壮族自治区
21.477474,109.104,620,北海市,广西壮族自治区
21.477474,109.143,297,北海市,广西壮族自治区
38.99097,117.706,22,天津市,天津市
39.027006,117.706,633,天津市,天津市
39.027006,117.752,8,天津市,天津市
39.063042,117.706,10,天津市,天津市
39.099078,117.706,56,天津市,天津市
39.099078,117.798,9,天津市,天津市
39.135114,117.752,22,天津市,天津市
25.369362,119.069,16,莆田市,福建省
25.405398,118.989,6,莆田市,福建省
25.405398,119.029,14,莆田市,福建省
25.441434,118.989,22,莆田市,福建省
25.441434,119.029,600,莆田市,福建省
36.504486,101.605,11,西宁市,青海省
36.540522,101.695,51,西宁市,青海省
36.576558,101.74,10,西宁市,青海省
36.612594,101.785,1073,西宁市,青海省
29.26125,120.216,43,金华市,浙江省
29.26125,120.257,33,金华市,浙江省
29.297286,120.175,121,金华市,浙江省
29.297286,120.216,16,金华市,浙江省
29.297286,120.257,10,金华市,浙江省
29.333322,120.134,80,金华市,浙江省
29.333322,120.175,185,金华市,浙江省
29.405394,120.134,200,金华市,浙江省
32.86485,115.807,147,阜阳市,安徽省
32.86485,115.85,49,阜阳市,安徽省
32.900886,115.807,649,阜阳市,安徽省
32.900886,115.85,148,阜阳市,安徽省
32.936922,115.807,112,阜阳市,安徽省
28.936926,111.707,12,常德市,湖南省
29.008998,111.666,35,常德市,湖南省
29.008998,111.707,102,常德市,湖南省
29.045034,111.666,405,常德市,湖南省
29.045034,111.707,362,常德市,湖南省
31.099086,104.376,327,德阳市,四川省
31.099086,104.418,30,德阳市,四川省
31.099086,104.46,12,德阳市,四川省
31.135122,104.376,118,德阳市,四川省
31.135122,104.418,381,德阳市,四川省
31.171158,104.376,24,德阳市,四川省
31.171158,104.418,7,德阳市,四川省
31.999986,119.112,19,南京市,江苏省
32.036022,119.074,33,南京市,江苏省
32.072058,118.945,12,南京市,江苏省
32.072058,119.074,7,南京市,江苏省
32.108094,118.945,93,南京市,江苏省
32.108094,119.031,11,南京市,江苏省
38.306286,116.861,861,沧州市,河北省
38.306286,116.907,18,沧州市,河北省
38.378358,116.907,6,沧州市,河北省
40.79277,111.533,97,呼和浩特市,内蒙古自治区
40.79277,111.581,6,呼和浩特市,内蒙古自治区
40.79277,111.629,70,呼和浩特市,内蒙古自治区
40.79277,111.677,486,呼和浩特市,内蒙古自治区
40.828806,111.629,29,呼和浩特市,内蒙古自治区
40.828806,111.677,479,呼和浩特市,内蒙古自治区
40.864842,111.629,26,呼和浩特市,内蒙古自治区
40.864842,111.677,190,呼和浩特市,内蒙古自治区
37.36935,117.923,116,滨州市,山东省
37.36935,117.968,115,滨州市,山东省
37.36935,118.013,791,滨州市,山东省
37.36935,118.058,11,滨州市,山东省
37.405386,117.968,51,滨州市,山东省
37.405386,118.013,235,滨州市,山东省
22.77477,113.905,303,深圳市,广东省
22.77477,114.022,6,东莞市,广东省
22.77477,114.061,18,东莞市,广东省
22.810806,113.905,34,深圳市,广东省
22.810806,114.061,6,东莞市,广东省
22.846842,113.983,6,东莞市,广东省
22.882878,113.905,17,东莞市,广东省
22.918914,113.944,22,东莞市,广东省
22.918914,113.983,10,东莞市,广东省
22.918914,114.022,227,东莞市,广东省
22.918914,114.061,60,东莞市,广东省
46.55853,125.163,35,大庆市,黑龙江省
46.594566,125.059,13,大庆市,黑龙江省
46.594566,125.111,664,大庆市,黑龙江省
46.594566,125.163,545,大庆市,黑龙江省
46.630602,125.111,7,大庆市,黑龙江省
46.630602,125.163,59,大庆市,黑龙江省
22.450446,113.267,10,中山市,广东省
22.486482,113.267,7,中山市,广东省
22.522518,113.267,7,中山市,广东省
22.558554,113.111,61,江门市,广东省
22.558554,113.15,33,江门市,广东省
22.558554,113.228,41,中山市,广东省
29.297286,113.137,66,岳阳市,湖南省
29.333322,113.137,49,岳阳市,湖南省
29.333322,113.178,8,岳阳市,湖南省
29.369358,113.096,476,岳阳市,湖南省
29.369358,113.137,346,岳阳市,湖南省
29.369358,113.178,142,岳阳市,湖南省
29.405394,113.137,12,岳阳市,湖南省
29.405394,113.178,14,岳阳市,湖南省
27.63963,106.885,64,遵义市,贵州省
27.63963,106.926,7,遵义市,贵州省
27.675666,106.885,12,遵义市,贵州省
27.675666,106.926,475,遵义市,贵州省
27.675666,106.967,16,遵义市,贵州省
27.711702,106.926,693,遵义市,贵州省
27.747738,106.926,24,遵义市,贵州省
36.28827,120.421,80,青岛市,山东省
36.28827,120.466,7,青岛市,山东省
36.324306,120.421,14,青岛市,山东省
36.324306,120.511,11,青岛市,山东省
36.396378,120.421,156,青岛市,山东省
36.396378,120.466,315,青岛市,山东省
36.396378,120.511,13,青岛市,山东省
36.432414,120.466,9,青岛市,山东省
34.342326,107.161,130,宝鸡市,陕西省
34.342326,107.205,270,宝鸡市,陕西省
34.342326,107.249,39,宝鸡市,陕西省
34.342326,107.293,33,宝鸡市,陕西省
34.378362,107.161,240,宝鸡市,陕西省
34.414398,107.161,6,宝鸡市,陕西省
24.93693,102.791,11,昆明市,云南省
24.93693,102.831,16,昆明市,云南省
24.972966,102.791,200,昆明市,云南省
24.972966,102.831,7,昆明市,云南省
25.009002,102.791,33,昆明市,云南省
25.045038,102.791,35,昆明市,云南省
25.045038,102.871,52,昆明市,云南省
25.081074,102.791,18,昆明市,云南省
25.081074,102.831,8,昆明市,云南省
25.081074,102.911,15,昆明市,云南省
25.081074,102.951,30,昆明市,云南省
29.98197,120.53,25,绍兴市,浙江省
30.054042,120.488,168,绍兴市,浙江省
30.054042,120.53,53,绍兴市,浙江省
30.090078,120.446,11,绍兴市,浙江省
30.090078,120.488,689,绍兴市,浙江省
30.090078,120.53,10,绍兴市,浙江省
30.126114,120.404,166,绍兴市,浙江省
30.126114,120.446,7,绍兴市,浙江省
30.126114,120.488,30,绍兴市,浙江省
30.126114,120.53,15,绍兴市,浙江省
33.94593,116.768,220,淮北市,安徽省
33.94593,116.811,294,淮北市,安徽省
33.981966,116.768,20,淮北市,安徽省
33.981966,116.811,454,淮北市,安徽省
34.054038,116.897,9,淮北市,安徽省
31.06305,121.171,10,上海市,上海市
31.06305,121.213,13,上海市,上海市
31.099086,121.045,87,上海市,上海市
31.099086,121.171,58,上海市,上海市
31.099086,121.213,49,上海市,上海市
31.135122,121.087,186,上海市,上海市
31.135122,121.129,13,上海市,上海市
31.135122,121.213,6,上海市,上海市
31.171158,121.045,10,苏州市,江苏省
31.171158,121.087,17,上海市,上海市
31.171158,121.129,19,上海市,上海市
31.171158,121.171,8,上海市,上海市
31.207194,121.087,19,上海市,上海市
31.207194,121.171,15,上海市,上海市
35.063046,117.154,155,枣庄市,山东省
35.063046,117.198,42,枣庄市,山东省
35.099082,117.154,406,枣庄市,山东省
35.099082,117.198,35,枣庄市,山东省
35.099082,117.242,7,枣庄市,山东省
35.099082,117.33,10,枣庄市,山东省
37.405386,118.649,7,东营市,山东省
37.441422,118.559,8,东营市,山东省
37.441422,118.604,60,东营市,山东省
37.441422,118.649,135,东营市,山东省
37.441422,118.694,112,东营市,山东省
37.477458,118.559,14,东营市,山东省
37.477458,118.649,74,东营市,山东省
39.17115,117.2,360,天津市,天津市
39.17115,117.246,410,天津市,天津市
39.17115,117.292,19,天津市,天津市
39.17115,117.384,287,天津市,天津市
39.207186,117.201,189,天津市,天津市
39.207186,117.248,35,天津市,天津市
39.207186,117.295,14,天津市,天津市
39.243222,117.201,23,天津市,天津市
39.243222,117.248,18,天津市,天津市
39.243222,117.342,46,天津市,天津市
39.315294,117.201,12,天津市,天津市
22.77477,113.513,11,广州市,广东省
22.77477,113.552,60,广州市,广东省
22.77477,113.591,31,广州市,广东省
22.810806,113.513,13,广州市,广东省
22.810806,113.552,174,广州市,广东省
22.810806,113.669,619,东莞市,广东省
22.846842,113.63,43,东莞市,广东省
22.846842,113.669,12,东莞市,广东省
22.882878,113.591,8,东莞市,广东省
22.882878,113.63,18,东莞市,广东省
22.882878,113.669,34,东莞市,广东省
22.918914,113.513,7,广州市,广东省
22.918914,113.63,32,东莞市,广东省
22.918914,113.669,157,东莞市,广东省
25.585578,100.22,1050,大理白族自治州,云南省
25.585578,100.26,161,大理白族自治州,云南省
25.621614,100.22,103,大理白族自治州,云南省
25.621614,100.26,12,大理白族自治州,云南省
36.072054,111.513,724,临汾市,山西省
36.072054,111.558,113,临汾市,山西省
22.77477,108.417,9,南宁市,广西壮族自治区
22.77477,108.456,19,南宁市,广西壮族自治区
22.77477,108.495,8,南宁市,广西壮族自治区
22.810806,108.417,342,南宁市,广西壮族自治区
22.810806,108.456,266,南宁市,广西壮族自治区
22.810806,108.495,38,南宁市,广西壮族自治区
22.846842,108.417,55,南宁市,广西壮族自治区
22.882878,108.417,28,南宁市,广西壮族自治区
22.918914,108.456,15,南宁市,广西壮族自治区
35.38737,119.564,19,日照市,山东省
35.459442,119.564,21,日照市,山东省
35.459442,119.608,13,日照市,山东省
35.495478,119.608,46,日照市,山东省
35.531514,119.608,70,日照市,山东省
38.45043,106.235,122,银川市,宁夏回族自治区
38.486466,106.097,56,银川市,宁夏回族自治区
38.486466,106.143,826,银川市,宁夏回族自治区
38.486466,106.189,637,银川市,宁夏回族自治区
38.486466,106.235,491,银川市,宁夏回族自治区
38.522502,106.235,15,银川市,宁夏回族自治区
24.57657,118.085,122,厦门市,福建省
24.57657,118.245,66,厦门市,福建省
24.612606,118.085,167,厦门市,福建省
24.612606,118.125,16,厦门市,福建省
24.612606,118.245,253,厦门市,福建省
24.648642,118.165,9,厦门市,福建省
24.648642,118.245,96,厦门市,福建省
24.684678,118.125,95,厦门市,福建省
24.720714,118.125,19,厦门市,福建省
24.720714,118.165,91,厦门市,福建省
24.720714,118.205,11,厦门市,福建省
28.18017,113.119,14,长沙市,湖南省
28.18017,113.16,12,长沙市,湖南省
28.216206,113.119,250,长沙市,湖南省
28.216206,113.201,11,长沙市,湖南省
28.216206,113.283,14,长沙市,湖南省
28.252242,113.119,192,长沙市,湖南省
28.252242,113.16,7,长沙市,湖南省
47.315286,123.992,43,齐齐哈尔市,黑龙江省
47.351322,123.992,325,齐齐哈尔市,黑龙江省
43.85583,126.525,225,吉林市,吉林省
43.85583,126.575,1183,吉林市,吉林省
43.891866,126.575,232,吉林市,吉林省
43.891866,126.625,338,吉林市,吉林省
43.927902,126.575,101,吉林市,吉林省
43.963938,126.475,7,吉林市,吉林省
43.999974,126.425,27,吉林市,吉林省
25.045038,117,7,龙岩市,福建省
25.081074,117.04,261,龙岩市,福建省
34.378362,115.663,80,商丘市,河南省
34.414398,115.663,284,商丘市,河南省
34.414398,115.707,12,商丘市,河南省
34.450434,115.663,110,商丘市,河南省
28.36035,121.36,186,台州市,浙江省
28.36035,121.401,41,台州市,浙江省
28.396386,121.36,227,台州市,浙江省
28.396386,121.401,22,台州市,浙江省
28.432422,121.36,24,台州市,浙江省
28.468458,121.319,7,台州市,浙江省
28.468458,121.442,6,台州市,浙江省
28.504494,121.36,257,台州市,浙江省
28.504494,121.483,6,台州市,浙江省
21.837834,111.975,330,阳江市,广东省
30.16215,121.259,481,宁波市,浙江省
30.16215,121.301,58,宁波市,浙江省
30.198186,121.217,7,宁波市,浙江省
30.198186,121.259,36,宁波市,浙江省
30.198186,121.385,11,宁波市,浙江省
30.234222,121.259,16,宁波市,浙江省
30.270258,121.217,82,宁波市,浙江省
35.243226,115.41,55,菏泽市,山东省
35.243226,115.454,747,菏泽市,山东省
35.243226,115.498,250,菏泽市,山东省
35.243226,115.542,27,菏泽市,山东省
35.279262,115.454,11,菏泽市,山东省
35.279262,115.498,73,菏泽市,山东省
29.08107,119.576,11,金华市,浙江省
29.08107,119.617,17,金华市,浙江省
29.08107,119.658,928,金华市,浙江省
29.117106,119.658,267,金华市,浙江省
29.153142,119.617,9,金华市,浙江省
31.42341,121.128,88,苏州市,江苏省
31.42341,121.212,87,上海市,上海市
31.459446,121.086,13,苏州市,江苏省
31.459446,121.128,465,苏州市,江苏省
31.495482,121.128,41,苏州市,江苏省
31.567554,121.086,18,苏州市,江苏省
40.108086,124.377,482,丹东市,辽宁省
40.144122,124.377,27,丹东市,辽宁省
40.144122,124.424,60,丹东市,辽宁省
40.180158,124.377,55,丹东市,辽宁省
46.55853,124.901,123,大庆市,黑龙江省
46.594566,124.901,297,大庆市,黑龙江省
46.594566,125.005,128,大庆市,黑龙江省
46.630602,124.849,166,大庆市,黑龙江省
46.630602,124.901,160,大庆市,黑龙江省
46.630602,124.953,20,大庆市,黑龙江省
46.666638,125.01,9,大庆市,黑龙江省
46.702674,124.798,42,大庆市,黑龙江省
31.24323,119.779,18,无锡市,江苏省
31.24323,119.821,11,无锡市,江苏省
31.279266,119.821,35,无锡市,江苏省
31.315302,119.821,8,无锡市,江苏省
31.351338,119.779,14,无锡市,江苏省
31.351338,119.821,261,无锡市,江苏省
31.351338,119.863,32,无锡市,江苏省
31.351338,119.905,12,无锡市,江苏省
31.387374,119.821,119,无锡市,江苏省
31.387374,119.863,9,无锡市,江苏省
22.95495,112.964,45,佛山市,广东省
22.95495,113.003,19,佛山市,广东省
22.95495,113.042,22,佛山市,广东省
22.95495,113.081,456,佛山市,广东省
22.990986,113.003,39,佛山市,广东省
22.990986,113.042,19,佛山市,广东省
22.990986,113.081,52,佛山市,广东省
23.027022,112.964,7,佛山市,广东省
23.027022,113.042,38,佛山市,广东省
23.027022,113.081,147,佛山市,广东省
23.063058,112.925,8,佛山市,广东省
23.063058,112.964,33,佛山市,广东省
23.063058,113.042,275,佛山市,广东省
23.063058,113.081,38,佛山市,广东省
23.099094,112.925,19,佛山市,广东省
23.099094,113.003,15,佛山市,广东省
23.099094,113.042,13,佛山市,广东省
23.099094,113.081,19,佛山市,广东省
29.657646,120.174,8,绍兴市,浙江省
29.693682,120.133,10,绍兴市,浙江省
29.693682,120.174,42,绍兴市,浙江省
29.693682,120.256,397,绍兴市,浙江省
29.729718,120.215,16,绍兴市,浙江省
29.729718,120.256,134,绍兴市,浙江省
26.01801,119.371,23,福州市,福建省
26.01801,119.411,143,福州市,福建省
26.054046,119.371,30,福州市,福建省
26.090082,119.371,28,福州市,福建省
31.78377,119.872,21,常州市,江苏省
31.78377,119.914,463,常州市,江苏省
31.78377,119.956,1708,常州市,江苏省
31.819806,119.788,13,镇江市,江苏省
31.819806,119.914,60,常州市,江苏省
31.819806,119.956,332,常州市,江苏省
31.855842,119.83,45,常州市,江苏省
31.855842,119.914,149,常州市,江苏省
31.855842,119.956,95,常州市,江苏省
31.891878,119.83,22,常州市,江苏省
31.891878,119.872,26,常州市,江苏省
31.927914,119.956,45,常州市,江苏省
22.450446,112.916,11,江门市,广东省
22.450446,113.033,16,江门市,广东省
22.450446,113.072,15,江门市,广东省
22.486482,112.994,6,江门市,广东省
22.486482,113.033,16,江门市,广东省
22.522518,112.955,14,江门市,广东省
22.522518,113.033,896,江门市,广东省
22.522518,113.072,9,江门市,广东省
22.558554,113.072,73,江门市,广东省
28.432422,119.925,41,丽水市,浙江省
28.468458,119.925,512,丽水市,浙江省
39.17115,117.105,30,天津市,天津市
39.17115,117.151,437,天津市,天津市
39.207186,117.109,114,天津市,天津市
39.207186,117.156,170,天津市,天津市
39.243222,117.062,55,天津市,天津市
39.243222,117.109,18,天津市,天津市
39.279258,117.109,27,天津市,天津市
39.315294,117.062,26,天津市,天津市
30.88287,103.597,210,成都市,四川省
30.918906,103.597,7,成都市,四川省
30.918906,103.681,6,成都市,四川省
30.918906,103.723,12,成都市,四川省
30.954942,103.639,38,成都市,四川省
30.990978,103.639,628,成都市,四川省
30.990978,103.681,7,成都市,四川省
31.027014,103.681,40,成都市,四川省
43.85583,125.575,6,长春市,吉林省
43.891866,125.425,93,长春市,吉林省
43.963938,125.425,47,长春市,吉林省
43.963938,125.475,23,长春市,吉林省
30.16215,114.947,25,黄石市,湖北省
30.16215,115.115,14,黄石市,湖北省
30.198186,115.031,219,黄石市,湖北省
30.198186,115.073,143,黄石市,湖北省
30.198186,115.115,36,黄石市,湖北省
30.234222,115.073,269,黄石市,湖北省
37.00899,114.696,157,邢台市,河北省
37.045026,114.516,49,邢台市,河北省
37.045026,114.561,6,邢台市,河北省
37.045026,114.606,9,邢台市,河北省
37.081062,114.516,306,邢台市,河北省
37.117098,114.696,14,邢台市,河北省
30.414402,104.079,10,成都市,四川省
30.414402,104.121,8,成都市,四川省
30.486474,104.079,258,成都市,四川省
30.486474,104.121,31,成都市,四川省
30.738726,120.817,58,嘉兴市,浙江省
30.738726,120.859,96,嘉兴市,浙江省
30.774762,120.943,30,嘉兴市,浙江省
30.810798,120.817,21,嘉兴市,浙江省
30.810798,120.985,16,嘉兴市,浙江省
30.846834,120.817,6,嘉兴市,浙江省
30.846834,120.901,21,嘉兴市,浙江省
30.846834,120.943,157,嘉兴市,浙江省
30.630618,111.352,30,宜昌市,湖北省
30.666654,111.31,30,宜昌市,湖北省
30.666654,111.352,19,宜昌市,湖北省
30.918906,121.657,52,上海市,上海市
30.918906,121.699,38,上海市,上海市
30.954942,121.657,23,上海市,上海市
30.954942,121.741,6,上海市,上海市
31.027014,121.657,205,上海市,上海市
31.027014,121.699,61,上海市,上海市
31.027014,121.741,24,上海市,上海市
31.027014,121.783,21,上海市,上海市
22.77477,112.925,7,江门市,广东省
22.77477,112.964,383,江门市,广东省
22.77477,113.003,13,江门市,广东省
22.810806,113.042,7,佛山市,广东省
